seed,condition,facts,item,depth,ntok,logprob_per_token
7,mismatched,B,3,0.3177,17,-0.020426654854364804
7,mismatched,B,4,0.3652,18,-0.00812054524754381
7,mismatched,B,5,0.4108,18,-0.00215025221970993
7,mismatched,B,6,0.4812,19,-0.002331352348463904
7,mismatched,B,7,0.5827,36,-0.004977496783794777
7,mismatched,B,8,0.6853,15,-0.006206424596409003
7,mismatched,B,9,0.7288,32,-0.01169498433591798
7,mismatched,B,10,0.7769,88,-0.03369847406323019
7,mismatched,B,11,0.9017,34,-0.0032462787135848297
7,mismatched,B,12,0.9586,22,-0.007231676805531606
